# L (row 1), T (row 2), M (row 3), R (row 4), T_c (row 5), rho_c (row 6), tau_0 = 0.231739, X = 1, Y = 0
2.445686903718584320e+20,1.069956619814715130e+21,2.988836332720784146e+21,6.460354663302203179e+21,1.635740385066947392e+22,3.134460530646833326e+22,5.791793788632599573e+22,1.099237979259469216e+23,1.467904795735733326e+23,2.597396389671839161e+23,2.700594309290544721e+23,3.525175554388562134e+24,5.892641726253333163e+24,7.905938609585520086e+24,8.760765849625172770e+24,9.231631773021046712e+24,1.174528976318530478e+25,1.170165789271059908e+25,1.377208741172500140e+25,1.342765536353009587e+25,2.430816096987681646e+25,6.145187736107976025e+25,3.199713285662868445e+26,1.231494575695272597e+27,3.261528025657669434e+27
1.245292880889632670e+03,1.640402500675312240e+03,2.029912717168150493e+03,2.457103624707608560e+03,3.060019236867453856e+03,3.613650578847052657e+03,4.232376658384316215e+03,4.879188149395545224e+03,5.382141638967321342e+03,6.138712251642688898e+03,6.094084878022521480e+03,1.174897152930389348e+04,1.233328160340764225e+04,1.250322965204621141e+04,1.237829564381023920e+04,1.220435452276872638e+04,1.220767484460385640e+04,1.225481213120989742e+04,1.228464102651715075e+04,1.220322017286913979e+04,1.238889208876309203e+04,1.476120475436739071e+04,2.101517615449927689e+04,2.842058325193925702e+04,3.646119023279315297e+04
1.702816598563191314e+31,1.128842546505237986e+31,9.304787293480098208e+30,8.212742979919763636e+30,8.313572664170041050e+30,8.099821207403760162e+30,8.092252006239869226e+30,8.383879494648150667e+30,7.893103937271488435e+30,8.292153285617026746e+30,8.401562552577863374e+30,7.854985819903065251e+30,5.449291459742917431e+30,4.101011803630562159e+30,3.153633817448532141e+30,2.517364984513739356e+30,2.221309587377305279e+30,1.856860194341837048e+30,1.675633086726039609e+30,1.443816663349329560e+30,6.990295720868005108e+29,5.573180976194579773e+29,4.996014963857069198e+29,5.146984853633626774e+29,5.310815817003948271e+29
1.150475000000000000e+07,1.398850000000000000e+07,1.521162500000000000e+07,1.599162500000000000e+07,1.593162500000000000e+07,1.609162500000000000e+07,1.609162500000000000e+07,1.589162500000000000e+07,1.624037500000000000e+07,1.594162500000000000e+07,1.588162500000000000e+07,1.629037500000000000e+07,1.884287500000000000e+07,2.099225000000000000e+07,2.311725000000000000e+07,2.507475000000000000e+07,2.625100000000000000e+07,2.795850000000000000e+07,2.900850000000000000e+07,3.056350000000000000e+07,3.967975000000000000e+07,4.363475000000000000e+07,4.753225000000000000e+07,4.970725000000000000e+07,5.298725000000000000e+07
1.000000000000000000e+04,2.000000000000000000e+04,3.000000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04,6.000000000000000000e+04,7.000000000000000000e+04,8.000000000000000000e+04,9.000000000000000000e+04,1.000000000000000000e+05,1.000000000000000000e+05,2.000000000000000000e+05,3.000000000000000000e+05,4.000000000000000000e+05,5.000000000000000000e+05,6.000000000000000000e+05,7.000000000000000000e+05,8.000000000000000000e+05,9.000000000000000000e+05,1.000000000000000000e+06,2.000000000000000000e+06,3.000000000000000000e+06,5.000000000000000000e+06,7.000000000000000000e+06,9.000000000000000000e+06
1.035681364317931366e+10,4.363018000000001907e+09,2.935154475000001907e+09,2.278381958329401016e+09,2.334368214090002537e+09,2.214701029457463741e+09,2.210825302655913830e+09,2.373704172120251656e+09,2.102580868432762623e+09,2.322515441988785744e+09,2.383635307545447350e+09,2.081020571024737120e+09,9.939611411604996920e+08,5.612567243752955198e+08,3.313203803868333101e+08,2.108402420643483996e+08,1.640035882914825082e+08,1.144561314063605666e+08,9.309828870373830199e+07,6.900226103924126923e+07,1.570446204199780896e+07,9.534541230181789026e+06,6.825864744334688410e+06,6.435815330372705124e+06,5.899497386174983345e+06
